LAD24CD,LAD24NM,Region,CTY24CD,Income,Employment,Education,Health,Crime,Barriers,Living,Overall,Rank
E00006170,District_170,North East,NA,13.322806252523886,12.542623337069102,7.471253576422274,0.6759184275420616,23.95176145275476,35.00420169806172,15.907410300883116,13.952073304600654,243
E00006171,District_171,NA,NA,17.006330083192708,22.683084379110753,22.485512838714254,25.860945789224573,10.711431196804721,24.902021554765064,20.03873915536964,20.643654704172416,150
E00006172,District_172,NA,NA,8.639879331615552,8.356944046742846,10.754237484234505,9.422006140941898,21.156744834379577,0.19170876385879865,10.230124881497419,9.496892480696868,285
E00006173,District_173,NA,Hertfordshire,19.760692996417642,19.407650406264658,17.761150985202573,12.156770028878073,1.3084214337184008,19.16562363142699,23.307786155215172,16.894531637662585,203
E00006174,District_174,East of England,NA,33.353754602212106,22.910186388020637,29.204513178909323,40.350439957384886,29.817019501006477,20.76772239686816,30.1510746897942,29.56845259858165,47
E00006175,District_175,NA,NA,20.03342202136614,20.35735995243566,23.929415866585963,6.948836723517376,12.87597125431887,30.329551205695314,3.0249340172687695,17.63325873902489,194
E00006176,District_176,NA,NA,33.64587771692956,28.424139360748157,28.677519880445185,29.83056089323796,27.275712459372595,26.461865644235672,29.0164933439518,29.58089906772316,46
E00006177,District_177,London,NA,26.596702699320673,19.863040044324215,16.328784630542508,29.319664830009046,29.281771409973516,11.400306278673597,9.222209956858354,21.31077907103329,143
E00006178,District_178,South West,NA,26.69659058840661,23.814255624278328,16.75089570938624,11.39446226951507,22.639812338455872,39.90450781688,14.136832556397877,22.378589069838505,127
E00006179,District_179,NA,NA,26.311236653676296,27.54302287426421,28.56103294132177,21.862947225532558,22.39000979153109,28.037085734904128,35.67671625154563,26.9259242539624,67
E00006180,District_180,Yorkshire and The Humber,NA,16.51006132977819,19.331177617339126,2.437975968913971,0.6928564850111343,13.10942430197926,18.739650193086977,2.244180788786352,11.71457949240335,266
E00006181,District_181,NA,Norfolk,24.853254521307097,24.04025740374509,19.679182433337612,19.448810303272158,18.6857143849321,0.2186871319844279,25.603990577989663,20.383596498705206,156
E00006182,District_182,NA,NA,16.620406641773464,13.972397097118776,26.01178791610874,18.875331937772586,21.34042029098348,7.057615233740025,7.464016636366905,16.31271689364649,212
E00006183,District_183,NA,NA,3.3211611490753192,2.984945942303103,5.047562463600059,4.216057070435436,12.594805469189938,15.74879001070647,12.095150068690131,6.450667809427207,305
E00006184,District_184,NA,NA,12.416488361337908,19.76699697740536,18.081618764598108,25.640026617346713,32.93289984499625,27.855367031653323,24.915351302278374,21.160973298266548,144
E00006185,District_185,NA,NA,25.337728800670526,20.860303083451313,17.362956005292048,15.403417009429848,25.70619536007259,20.268421042211997,7.572990064982239,19.867175194980305,163
E00006186,District_186,NA,NA,19.02055066466206,22.2022931923379,25.233728875606232,16.993136824993876,21.484012601046352,22.314527586520605,27.582971972631068,21.619095532761662,138
E00006187,District_187,NA,NA,5.4089286109521755,4.700965284898418,9.389860021821137,10.551226271719742,30.36456251007931,19.14215633516117,11.946659852761393,10.745110453240773,277
E00006188,District_188,NA,NA,10.444162285614729,17.049122555457856,17.35995345372652,13.442368709034598,11.151627848215242,31.567825098445358,24.717226558952824,16.627201001452594,204
E00006189,District_189,NA,NA,26.559842346340393,17.916773753405533,32.104895670340746,14.674992324991308,27.003253318755576,30.113102620332555,20.144085166789814,23.56154498103712,110
E00006190,District_190,NA,NA,15.095175568645242,8.809530170455986,2.809461737803314,5.443667074152005,11.467159849569912,26.187543604090248,28.38071555025428,12.624192408532345,258
E00006191,District_191,NA,NA,34.708612285734134,33.36252600545414,18.629364351751306,24.142368712048487,28.696768645676656,20.829356725845575,37.50899101200769,29.170981180505635,51
E00006192,District_192,NA,NA,16.48471695281781,18.967895542190423,18.202262132038616,10.636310281246546,20.79002412150097,21.5166631588405,26.829877398009142,18.30386934462361,184
E00006193,District_193,NA,NA,31.94319815045774,37.0428519350969,25.23107494219633,35.06780537971621,46.77044292840555,40.58022337060666,30.18633409236051,34.677293479426595,13
E00006194,District_194,NA,NA,16.395580571898932,16.398500726638666,18.80293559116148,5.913295396883747,18.198399923394003,22.81977456262089,5.9283933533043385,15.14564145352587,227
E00006195,District_195,NA,NA,18.08500111055293,12.624047986807328,19.042302997244175,23.004145716080693,1.6057945473408957,32.32204452297483,35.40767811449719,18.99564236518966,175
E00006196,District_196,NA,Gloucestershire,21.621184317742124,22.95772272132683,20.065065387118505,18.866382567194496,6.441513586199244,22.94395839809468,29.019657751959016,20.689388593807003,149
E00006197,District_197,NA,NA,26.89597403688435,21.978166851474306,35.78887580834968,23.395725359154167,34.46128722757806,32.433015270059165,37.93099184073094,28.755350860435037,54
E00006198,District_198,NA,NA,24.55271066866015,12.741836192067804,19.97906209218209,25.56435550035771,22.553302127770984,17.74263327314116,30.691528917377404,21.129985884307285,145
E00006199,District_199,NA,NA,2.923813402048154,9.276559977940448,1.5802370611805294,2.1017441124984018,9.051803866243937,27.52599857701513,7.21824651780905,7.3666848876565165,298
E00006200,District_200,North East,NA,20.068454279898422,17.327046136240373,1.9310510576260675,12.065346108750147,7.010853810035849,13.982414767316884,16.777726299689032,13.807857092912542,246
E00006201,District_201,NA,NA,18.376431237062434,9.285350170201403,0.7905567930217394,11.05297809057152,22.383722318235474,20.79574705284513,18.5412571880332,13.593540763095097,250
E00006202,District_202,NA,NA,9.245657574927641,15.628363914365375,5.581431377962611,14.43459665844524,25.503611945464062,20.07387482076101,18.13372308883057,14.260714940792122,238
E00006203,District_203,NA,NA,14.246461633935862,8.052925106729807,16.237577936498493,12.141653086084297,11.377544429822551,27.307138497216364,19.643229554229013,14.29149374264776,237
E00006204,District_204,NA,Nottinghamshire,20.97721243194585,36.3994992802422,28.411894147402414,40.20716991410043,33.87099112910173,26.187896067771028,38.55755738942733,31.34910823229657,33
E00006205,District_205,NA,NA,40.59377416781615,37.9650433648376,29.682153595883733,27.825819540608173,33.828657792004805,30.94172820581153,30.837827456353224,34.36790145913785,15
E00006206,District_206,NA,NA,33.20185570015731,32.060961670928215,23.55292283740401,18.643871098242858,18.46815950048572,23.985888133758316,14.647247909551172,25.73208792691936,82
E00006207,District_207,NA,NA,0.7713063627574712,3.2375984280602665,11.82852338207663,17.38346267605354,16.679543398230827,1.9117581283022638,15.603358377478495,8.016097594775273,294
E00006208,District_208,NA,NA,10.095285702528017,18.0721257620229,22.472734671598776,18.595664307176083,12.692797772230826,1.4464216119030588,20.44152726417199,15.064864736926761,228
E00006209,District_209,London,NA,31.989307158765417,18.076360456434468,29.245958365170964,25.36188248953018,18.226526535943734,33.055221538225084,25.12271990968195,25.76964458772204,81
E00006210,District_210,NA,Somerset,28.156676487817677,28.33265431506488,16.827966886149895,13.455086953006642,18.90654773199035,15.971045564459853,3.896414205781923,20.462360340617856,154
E00006211,District_211,NA,NA,12.599923646354766,16.8421750819721,18.922354765671937,18.694761381896324,18.898091207110692,24.10107072600251,20.28851812432815,17.613669908630552,195
E00006212,District_212,West Midlands,NA,32.97710489011328,21.68586834175348,17.33498067590444,25.3016862702787,20.92660422114215,14.296858697895242,24.184264538180553,23.577931800649548,107
E00006213,District_213,NA,NA,19.47494227775149,14.206109140693297,13.570633304022188,1.5775272571076542,22.449813134000305,27.362029434648292,17.754795833954624,15.95329491398014,218
E00006214,District_214,NA,Gloucestershire,25.379694089738678,26.046401168988336,17.042084560543568,12.820526320247481,18.324595556685153,31.33692416115886,20.095191181035325,22.12873548160873,129
E00006215,District_215,NA,Oxfordshire,21.447201359015835,17.516010484991227,19.731691993914993,17.962133531112613,6.355150899722524,11.763345758442087,16.738093580652393,17.083074715564667,201
E00006216,District_216,NA,NA,12.633375279949586,11.653325372178479,19.48629749981738,22.763350233095593,6.775953851209611,8.07909671451399,22.248295747366825,14.581786511678821,235
E00006217,District_217,NA,Hertfordshire,21.691466609414164,23.3746731011283,24.06511724271933,28.45068483086765,29.74596449717665,19.406331657498196,10.62307922821841,22.855059980040068,121
E00006218,District_218,South West,NA,26.254826028154586,28.860732706099785,29.727947376928633,20.57112152015584,25.041638509806017,9.413107937244176,10.700152398860515,23.427589644680854,113
E00006219,District_219,NA,NA,19.86614500673759,19.97528256216251,25.466630592566847,26.267316299568606,26.859834111317724,28.501887765603314,31.06253305827864,24.003395586993385,100
E00006220,District_220,NA,Lancashire,9.761383574804308,14.458001181418542,8.843574100407858,20.58567876550368,27.872478735021275,12.623929242582033,27.812635521855462,15.772606661887506,220
E00006221,District_221,NA,NA,12.316038040820263,12.204712870913198,17.38709356473398,13.069080091892456,20.207767634430656,27.698351250866722,26.228196461219724,16.540371374397623,207
E00006222,District_222,NA,NA,22.411425896866827,8.892196199759193,27.95476446416311,21.671250156515683,17.453815363313442,26.586104824270162,11.625482331376826,18.972912773176848,176
E00006223,District_223,NA,NA,18.447515711834686,27.110930423677715,18.47552645291499,20.80539962971929,19.095597956378494,36.28914593907355,40.409277384922945,24.451961036356927,95
E00006224,District_224,NA,NA,20.387231836999458,20.4208505135739,8.665696495679345,13.648805960797779,17.833251586590908,7.467232576757796,20.57957453020053,16.449984063739592,208
E00006225,District_225,NA,NA,27.5661446359116,20.99181582517308,28.386961383278738,37.364024924156524,34.675357945981794,19.80084372040411,28.44157757833011,27.53690539560418,60
E00006226,District_226,NA,NA,23.644626964377395,28.648380846848283,25.79762756063253,22.075791914557307,22.524557976002836,12.73790816129266,18.747860467399068,23.266080111785396,116
E00006227,District_227,NA,NA,27.238409622338903,14.721226549754533,21.29814462529515,19.329431023039373,23.002213911801523,34.83892436004325,23.126941281971643,22.50197370244889,126
E00006228,District_228,NA,NA,0.24152575651680053,11.148255831040359,0.6896672554332604,4.5572063251100445,8.375663258810626,16.914721613592675,2.3646814900875732,5.886436687559903,306
E00006229,District_229,NA,NA,17.705538725200626,21.635897835341172,31.942962495355044,36.273532992043634,38.33393440146328,30.930570920211657,44.49762483177929,28.645964357339984,55
E00006230,District_230,NA,NA,0.8344170694883815,11.086286749260154,10.985751357005732,9.363421835480585,23.280605232949075,13.346367507241265,7.326936449039339,9.568283430935697,284
E00006231,District_231,East of England,NA,2.4613147584840966,13.302138338396702,9.819936401487805,9.144398694138877,8.624921325909153,24.343831616530423,17.212777394907576,10.788143679781223,276
E00006232,District_232,NA,Essex,11.533652270491586,15.149797854088881,20.629771567938523,13.61765559744171,32.51438404906128,31.897997185886826,26.857167364342764,19.163500225467853,171
E00006233,District_233,NA,NA,14.573605872566617,23.991171153137813,28.726138085035878,12.859945732819348,0.37301409481347747,12.362845293619475,10.31844668994555,16.42976299019018,209
E00006234,District_234,London,Kent,28.689558646752236,35.11521821416776,24.773555884962658,16.538903981604715,21.85826464893654,18.621338814622735,13.7748855372203,25.01855890308155,89
E00006235,District_235,NA,NA,30.007110758066915,16.87559911510375,18.682526586978348,30.12208569020205,21.470226760707394,30.361529838661262,16.730264700449013,23.56697307886319,109
E00006236,District_236,NA,NA,15.068717693064091,16.238183992908134,22.535161908985817,15.602531987319065,26.606556695565633,18.588213677766845,15.457842118402166,17.877350531467687,188
E00006237,District_237,NA,NA,24.669276700539637,17.1864694435436,15.255438604976005,20.404796146393064,16.581583011817468,20.244892262868106,23.934378378895595,19.884283779049287,162
E00006238,District_238,NA,NA,18.372350626639058,28.055837905351503,12.33105993987623,23.599230362050466,22.629156762772634,22.58209115550819,21.11431568901624,21.492288574706123,141
E00006239,District_239,NA,NA,6.724290841074014,8.871664650185474,13.996847618468967,10.264365888069158,6.894711779440918,16.39712053379222,1.3162481016066856,9.115540207817784,288
E00006240,District_240,North West,NA,11.203222578986445,14.137849466724099,18.350879753927053,17.135548174388454,24.063530531762254,12.20148456840105,1.9713977061055772,14.115011208672483,239
E00006241,District_241,NA,NA,18.7032956754884,6.455640771051629,15.108806607804528,15.258753508881924,8.014010895381762,3.1398707890715016,16.152117347288375,12.273690637503192,261
E00006242,District_242,NA,NA,22.2354751235415,24.561569096638674,27.19532291393174,30.12691265202607,14.677242551065,10.405180454568926,12.98331959677287,21.819165700189625,134
E00006243,District_243,NA,NA,30.215242063975943,27.336238099937116,28.798774261487925,22.740357705626828,20.884653726671694,23.6598997968043,25.645698725218615,26.446711322440827,74
E00006244,District_244,NA,NA,7.053210917588018,2.8585226458745048,7.87382299705421,6.261045986329389,13.16940200289694,18.041929388300723,11.810128581524623,8.166335419036846,292
E00006245,District_245,NA,NA,18.038665015800404,16.798928061282858,2.5330739792505277,10.321081153008182,31.86561710112595,29.211204603300175,18.103645425741878,17.00539553543591,202
E00006246,District_246,NA,NA,26.34951854725837,28.959375188638127,26.878835820991583,34.10344368061213,18.967722873720234,24.972862550090433,12.103792303279484,25.94080574585038,78
E00006247,District_247,NA,NA,20.192739441569465,15.828239296255264,14.459975021636353,24.6456168063033,17.212392169546888,24.457337155301648,23.600765919319198,19.466668331381754,167
E00006248,District_248,NA,NA,24.83699666492919,19.385882204266387,30.905803436918937,32.36785373077053,32.223075130075,14.373539701904265,13.669029127147988,24.14898249368843,97
E00006249,District_249,NA,Northamptonshire,11.480583235235514,15.06151067839499,23.688574716209004,21.589321399700577,31.172329796917637,16.503791098967476,12.981620855978917,17.782064468361845,192
E00006250,District_250,NA,NA,15.446065220095452,15.658139918267892,10.324197624433806,1.5644984551415853,4.753405748707422,13.317601409074545,22.445242929983504,12.340237670562232,259
E00006251,District_251,NA,NA,22.639176964733526,27.2291610848727,33.8624419577726,24.600411790906616,27.83825285648644,19.481209277654223,4.300608798318498,23.995265011825126,101
E00006252,District_252,NA,NA,23.066052681662022,20.684664468187037,13.661039159474923,11.546852025176022,23.93840932211755,25.748980562394895,18.804891250316683,19.6597189202011,166
E00006253,District_253,NA,NA,19.092738327048263,21.521983007934534,16.464999698060158,14.926934801919293,14.30538734902073,21.618551297126114,5.675517772436679,17.29979422877161,198
E00006254,District_254,NA,NA,28.32665643817387,35.59896975550137,25.022384009824886,18.75840017242482,22.25485073184695,22.61872553763095,13.594205476154466,25.780139996634947,80
E00006255,District_255,NA,NA,37.84564201609295,34.314881672745955,41.117108363896996,37.961241151001914,22.069251094805857,22.546494263387217,26.614157818930792,33.54546502723222,24
E00006256,District_256,NA,NA,16.951131685666155,18.600546838068546,17.27870320308361,20.709420807319706,40.7401695427676,20.45490348673179,19.89251061701496,20.731382302578545,147
E00006257,District_257,NA,NA,30.01022229860805,24.947295535075156,24.01200973357167,22.69087192692129,30.65445517231807,24.69852806519829,29.696058849744368,26.601509240786314,73
E00006258,District_258,NA,NA,1.0226537719703472,5.410559027162309,13.736239133079033,20.490962111530454,22.515666664638562,17.849357979793407,15.99368357961768,11.342253911213756,268
E00006259,District_259,NA,Gloucestershire,23.431191432651786,31.19979474292809,31.29173206695736,8.282033110177322,11.894701839235173,9.311260742361933,22.366671069643253,21.66199702993827,136
E00006260,District_260,NA,Somerset,19.48475474534004,21.617204307810308,15.016628085314338,34.184379499111856,20.04961473970126,12.344083006216806,22.489615283278294,20.99154347221363,146
E00006261,District_261,NA,NA,31.49252882415751,27.114999225147184,35.06318350773139,28.39880613864559,50.207500203508346,16.32969067621729,34.28970865813601,31.16116932616062,34
E00006262,District_262,London,NA,24.499225607367357,24.971893249236018,39.192807725672,22.83952249304045,23.419341747635308,26.640904991162845,34.65769628059207,27.380282427701054,62
E00006263,District_263,West Midlands,NA,15.080164021178994,12.598714720097503,13.250883446335573,13.855098547559388,24.333125837146643,24.163548166413825,16.487290697415713,15.978095479068688,217
E00006264,District_264,NA,NA,16.687389013780344,20.719388470822885,21.99040679299376,14.298696076471682,20.325711180713107,44.37597506215897,20.992179192757025,21.35151014183454,142
E00006265,District_265,NA,NA,18.878272239258578,28.82547266160192,22.880090450099395,26.97514469137294,22.82204830062834,24.260146969065474,34.55729788367348,25.046764706943904,88
E00006266,District_266,NA,NA,42.81029616595268,42.082519264185194,34.42229558882792,22.60888412763984,21.12456710112442,25.719022577756654,24.449255424592575,33.4506667412112,25
E00006267,District_267,NA,NA,5.050392563713512,7.625592694135451,2.9542505953762905,5.62796005034825,14.02406133703428,9.821803459488715,5.329981413242653,6.755750603050353,302
E00006268,District_268,NA,NA,7.030586799598769,4.137068166856057,7.319280394532367,17.130698380210994,12.896110826429348,23.74050484155067,23.540050016593234,11.412552491994184,267
E00006269,District_269,NA,NA,24.4249318776172,25.002010577684572,18.906565752431373,30.873544751505072,39.69813111556674,18.460101445402117,29.378733621795167,26.010495089727925,77
E00006270,District_270,North West,NA,23.573705347797354,17.374711649391372,25.738269402808335,23.51900353228641,26.367694161604945,32.90862089076793,27.978131844611674,24.012407466595725,99
E00006271,District_271,NA,NA,13.429775318428671,16.587302449863337,13.706445255586885,23.10380995418637,16.78538672060325,17.420215551594296,30.06466984879453,17.67857945343537,193
E00006272,District_272,Yorkshire and The Humber,NA,18.762737348745105,20.428092339152645,19.13135689619759,10.560984107044698,26.84591644217324,26.15275705130063,27.395831389733633,20.32690152217075,157
E00006273,District_273,NA,Lancashire,15.490714950022976,8.758615098062844,10.584640602675217,6.012016934214431,12.078161084270532,12.505481782889909,9.055100376001759,10.847053134519813,274
E00006274,District_274,NA,Derbyshire,17.097553452746926,20.279863911576662,24.550944383214052,21.211088564348454,26.257639049675255,12.08581899716983,12.169197762887823,19.325649668003933,169
E00006275,District_275,NA,NA,15.22931156330154,13.392924327818703,18.68879028043912,19.412949385595788,26.891064075377663,17.299294456840606,28.510500338438398,18.347767021436958,183
E00006276,District_276,South West,Nottinghamshire,49.78336671641307,46.147017686902075,46.97614198634302,41.41466916913805,27.002674670727366,44.22070241313767,40.03176157360342,43.88617536132734,1
E00006277,District_277,NA,NA,26.75141461942854,23.418452583313577,26.003876812304327,14.71000243604727,7.560644182882278,26.274046434090838,21.52969518065309,21.93656199401567,133
E00006278,District_278,London,NA,38.16069090706207,46.61960472265642,25.522215200777207,21.195675842612754,19.763176610304544,44.347190704082294,35.62827331011292,34.67951130032122,12
E00006279,District_279,NA,NA,26.691620078368423,30.644601676245255,21.264395173049916,16.81528321638522,23.105539101277632,24.63060887074156,21.41262967557027,24.50347720550497,94
E00006280,District_280,NA,NA,27.87060307757526,29.556414284658455,26.724305973148265,25.05754037006213,39.443210395949805,22.429123741665336,9.035010782954224,26.60265087637531,72
E00006281,District_281,NA,NA,16.479911271508225,7.794626760770839,23.713510169382236,17.301877857934105,9.758729195426179,19.737743752764633,22.052702119275942,15.785756561763458,219
E00006282,District_282,NA,NA,23.940364645386364,20.94286629832612,16.030870534732927,21.75998911901419,26.308914170115074,11.005567954829615,32.24130374192778,21.64708615423442,137
E00006283,District_283,South West,NA,24.640890994149473,28.287218342091762,14.096407257975368,22.961352045312733,14.931703541113881,28.996685910486114,29.304155745307074,23.72219312157781,105
E00006284,District_284,NA,NA,18.37853998543168,16.516783992956753,28.69192105653514,33.05913617096926,33.12198140816768,17.357675286156038,20.280415484243083,22.80864540039312,123
E00006285,District_285,NA,NA,21.300713273087837,19.68508254311898,13.438806485388055,29.045771106632287,25.37171192356353,7.491178252727936,26.263047759994485,20.44287089871647,155
E00006286,District_286,Yorkshire and The Humber,NA,41.450345696420776,45.61669400351003,31.642376203804712,35.67939848616565,19.216795140298853,15.983479692744876,25.498338515060027,34.31740009112498,17
E00006287,District_287,NA,NA,25.77569331061556,26.128134508503674,11.699478416172495,5.75119134936025,3.014773977940223,11.93509242489461,1.4956806297511918,15.589050242595665,223
E00006288,District_288,NA,Staffordshire,28.161730130863173,22.4792016178903,17.62012608181475,23.8076356711069,21.73333819114872,11.536833170849189,15.476139140936324,21.540476282188024,140
E00006289,District_289,NA,NA,28.830914294385614,22.878133727631166,16.926279036047337,6.450674086373104,16.482278628515715,8.848540554654951,8.956469348264267,18.00293454022553,187
E00006290,District_290,NA,NA,0.7724276429558365,3.898933567374982,0.19181225844309324,2.8333053040477836,4.6756889991398385,6.081436881160013,21.006775159718213,4.371983866263828,308
E00006291,District_291,NA,NA,30.110694068314977,33.37229826225621,20.15259670112899,25.377963876059226,20.355495648773434,30.71361422071455,29.722276991208844,27.95686931910908,57
E00006292,District_292,NA,NA,11.101154335689712,8.472324926245811,17.449187067321137,11.664310969859223,12.313041406738133,5.642084050122589,10.034251324157115,10.94317460653075,271
E00006293,District_293,NA,NA,6.763165517221637,0.9537211694104926,7.505663188496808,13.119615947831356,15.3752320376374,4.338934271827496,20.263024109457284,8.217230157146851,291
E00006294,District_294,NA,NA,12.524072058799748,9.05742604104836,13.124631518587258,9.696798690608995,16.575851504329314,18.577446533623636,17.67845064982012,12.86735402279666,257
E00006295,District_295,NA,Warwickshire,13.654471768293192,14.414535785383238,13.856677058698864,13.508910964964516,21.965234722164116,26.223384932158897,17.40000336193434,16.153800252506528,216
E00006296,District_296,NA,NA,2.731628539194034,4.749922759775391,6.637932969208814,9.568891370046657,14.039681713197277,13.544458208224063,10.875714454950666,7.4705779215481964,297
E00006297,District_297,NA,NA,24.43665333712624,25.36953375831845,17.882882018030976,24.18319580843827,26.161398221736807,29.303160506872246,19.363579312653275,23.897167820405063,103
E00006298,District_298,NA,NA,28.559078075091268,24.135388302690988,17.66686616168048,35.580550480278056,19.488293985806614,23.79855032651915,26.885107600140508,25.576566075349003,85
E00006299,District_299,NA,Suffolk,25.47527486381678,28.82847815833439,10.73543253960792,21.115320330641502,12.217149389733216,15.394734822084066,8.807097284965511,19.93396382323722,161
E00006300,District_300,East Midlands,NA,21.0014922738546,22.73361676467621,11.397231716363736,19.953865497031668,11.969682796476372,23.468021782085923,15.020403720761115,18.791215927309732,177
E00006301,District_301,NA,NA,7.882129101512232,9.076427902232584,7.357011348496787,12.021378236165557,8.44780913728152,25.206611420561284,12.310685743445895,10.736889589677197,278
E00006302,District_302,NA,NA,20.549591652225395,9.969692757532002,14.71244034194427,5.504979669004337,5.489903569512579,6.440195295496116,15.038216883601423,12.082989605373431,263
E00006303,District_303,NA,NA,19.43955283152044,8.734661750533517,11.894758798924196,17.958050722780378,30.992120979999584,26.930628595798158,21.59248703644927,17.81531260937348,191
E00006304,District_304,NA,NA,27.21587261262738,28.81853913832701,16.165083632154825,25.41740968237178,8.784491785625523,32.46047563710389,15.630142071476614,23.546363933018018,111
E00006305,District_305,NA,NA,1.055954505150222,1.404701415006155,2.4683222664025024,11.132767009461052,22.923642118275545,15.473562507048875,5.705079917915693,6.550986266294997,304
E00006306,District_306,NA,NA,44.16042585386933,37.933089061938986,31.81784126630385,29.190647219976988,38.20832274830626,26.397724179167362,37.75433794071792,36.24265167447939,8
E00006307,District_307,East of England,Hampshire,18.490672322859808,16.606013503205205,23.6562465170445,25.055073138465442,32.62247668098601,32.13328688139184,37.42984074741635,23.99326567005184,102
E00006308,District_308,NA,NA,11.202137886590732,16.315335081969696,14.861394949969686,22.522991000691725,17.001747492479954,16.989415891773533,19.45448363471756,16.21838756989405,213
E00006309,District_309,NA,NA,41.461601662567,34.67826559463709,31.340377966424562,30.65541522939158,14.832053463556072,27.274307701469304,16.904979472975427,31.022454677551302,35
